      EF                  x                  y                  z                J0_x               J0_y               J0_z               J1_x               J1_y               J1_z               J2_x               J2_y               J2_z      
      12.683800          -0.041099          -0.029535        4122.789191           0.000021          -0.000085          -3.058434          -0.000164          -0.000033          18.458552          -0.040956          -0.029418        4107.389074
      12.684000          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.684200          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.684400          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.684600          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.684800          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.685000          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.685200          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.685400          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.685600          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.685800          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.686000          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.686200          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.686400          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.686600          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.686800          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.687000          -0.041092          -0.029142        4113.061452           0.000021          -0.000085          -3.062777          -0.000160          -0.000025          18.886821          -0.040953          -0.029033        4097.237408
      12.687200          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.687400          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.687600          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.687800          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.688000          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.688200          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.688400          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.688600          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.688800          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.689000          -0.041063          -0.029282        4120.487737           0.000021          -0.000085          -3.064553          -0.000167          -0.000023          18.865234          -0.040917          -0.029175        4104.687056
      12.689200          -0.040860          -0.029006        4120.136257           0.000020          -0.000085          -3.078307          -0.000164          -0.000017          18.865906          -0.040716          -0.028903        4104.348658
      12.689400          -0.040860          -0.029006        4120.136257           0.000020          -0.000085          -3.078307          -0.000164          -0.000017          18.865906          -0.040716          -0.028903        4104.348658
      12.689600          -0.040860          -0.029006        4120.136257           0.000020          -0.000085          -3.078307          -0.000164          -0.000017          18.865906          -0.040716          -0.028903        4104.348658
      12.689800          -0.040860          -0.029006        4120.136257           0.000020          -0.000085          -3.078307          -0.000164          -0.000017          18.865906          -0.040716          -0.028903        4104.348658
      12.690000          -0.040499          -0.028963        4113.909540           0.000020          -0.000085          -3.079973          -0.000164          -0.000017          18.790098          -0.040355          -0.028861        4098.199415
      12.690200          -0.040499          -0.028963        4113.909540           0.000020          -0.000085          -3.079973          -0.000164          -0.000017          18.790098          -0.040355          -0.028861        4098.199415
      12.690400          -0.040499          -0.028963        4113.909540           0.000020          -0.000085          -3.079973          -0.000164          -0.000017          18.790098          -0.040355          -0.028861        4098.199415
      12.690600          -0.040499          -0.028963        4113.909540           0.000020          -0.000085          -3.079973          -0.000164          -0.000017          18.790098          -0.040355          -0.028861        4098.199415
      12.690800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.691000          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.691200          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.691400          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.691600          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.691800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.692000          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.692200          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.692400          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.692600          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.692800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.693000          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.693200          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.693400          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.693600          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.693800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.694000          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.694200          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.694400          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.694600          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.694800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.695000          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.695200          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.695400          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.695600          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.695800          -0.040289          -0.029210        4106.616691           0.000020          -0.000085          -3.068632          -0.000166          -0.000020          18.773196          -0.040143          -0.029105        4090.912127
      12.696000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.696200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.696400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.696600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.696800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.697000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.697200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.697400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.697600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.697800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.698000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.698200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.698400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.698600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.698800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.699000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.699200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.699400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.699600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.699800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.700000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.700200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.700400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.700600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.700800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.701000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.701200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.701400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.701600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.701800          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.702000          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.702200          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.702400          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.702600          -0.043488          -0.042147        3962.493077           0.000020          -0.000085          -3.020596          -0.000157          -0.000009          18.429301          -0.043351          -0.042053        3947.084372
      12.702800          -0.043319          -0.042130        3956.819838           0.000020          -0.000086          -3.030925          -0.000160          -0.000008          18.383492          -0.043179          -0.042036        3941.467271
      12.703000          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.703200          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.703400          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.703600          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.703800          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.704000          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.704200          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.704400          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.704600          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.704800          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.705000          -0.043213          -0.042164        3956.142236           0.000019          -0.000085          -3.037136          -0.000158          -0.000007          18.320923          -0.043075          -0.042072        3940.858450
      12.705200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.705400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.705600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.705800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.706000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.706200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.706400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.706600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.706800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.707000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.707200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.707400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.707600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.707800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.708000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.708200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.708400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.708600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.708800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.709000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.709200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.709400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.709600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.709800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.710000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.710200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.710400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.710600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.710800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.711000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.711200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.711400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.711600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.711800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.712000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.712200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.712400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.712600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.712800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.713000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.713200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.713400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.713600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.713800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.714000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.714200          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.714400          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.714600          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.714800          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.715000          -0.043046          -0.042173        3957.464631           0.000019          -0.000085          -3.043557          -0.000152          -0.000004          18.212389          -0.042914          -0.042084        3942.295799
      12.715200          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.715400          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.715600          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.715800          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.716000          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.716200          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.716400          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.716600          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.716800          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.717000          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.717200          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.717400          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.717600          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.717800          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.718000          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.718200          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.718400          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.718600          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.718800          -0.042747          -0.041890        3952.310971           0.000019          -0.000084          -3.059978          -0.000151          -0.000008          18.205526          -0.042615          -0.041798        3937.165423
      12.719000          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.719200          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.719400          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.719600          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.719800          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.720000          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
      12.720200          -0.042844          -0.041928        3952.018837           0.000020          -0.000085          -3.058506          -0.000150          -0.000006          18.218705          -0.042714          -0.041837        3936.858638
